service,request_rate_rps,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,cpu_usage_pct,memory_usage_mb,delta_rps,delta_p95_latency_ms,delta_cpu_usage_pct,sla_violated,pattern
6,6.436364,0.0,2.514,4.778,4.979,0.890909,20.266,-1.309091,0.004,-0.163636,0,constant
3,0.745455,0.0,17.5,24.25,24.85,0.854545,316.035,-0.181818,0.0,-0.218182,0,constant
0,8.709091,0.0,2.5,4.75,4.95,0.909091,17.422,-0.236364,0.0,0.018182,0,constant
1,5.272727,0.0,7.5,23.047,24.867,2.218182,326.281,-0.272727,0.942,0.054545,0,constant
4,1.781818,0.0,2.5,4.75,4.95,0.181818,15.605,0.0,0.0,0.0,0,constant
5,0.745455,0.0,2.5,4.75,4.95,0.327273,296.277,0.0,0.0,0.0,0,constant
2,27.236364,0.0,3.889,30.7,61.222,8.160984,91.232,-0.018182,-1.814,-0.036098,1,constant
6,6.218182,0.0,2.508,4.765,4.965,0.818182,20.266,-0.218182,-0.013,-0.072727,0,constant
3,0.763636,0.0,17.5,24.25,24.85,0.872727,316.035,0.018182,0.0,0.018182,0,constant
0,8.6,0.0,2.5,4.75,4.95,0.945455,17.422,-0.109091,0.0,0.036364,0,constant
1,5.018182,0.0,7.165,22.506,24.538,2.036364,326.281,-0.254545,-0.541,-0.181818,0,constant
4,1.581818,0.0,2.5,4.75,4.95,0.181818,15.605,-0.2,0.0,0.0,0,constant
5,0.709091,0.0,2.5,4.75,4.95,0.309091,296.277,-0.036364,0.0,-0.018182,0,constant
2,26.854545,0.0,3.883,34.802,78.844,8.380273,96.584,-0.381818,4.102,0.219289,1,constant
6,5.454545,0.0,2.5,4.75,4.95,0.8,20.266,-0.763636,-0.015,-0.018182,0,constant
3,0.709091,0.0,17.5,24.25,24.85,0.781818,316.035,-0.054545,0.0,-0.090909,0,constant
0,8.6,0.0,2.505,4.76,4.96,0.963636,17.422,0.0,0.01,0.018182,0,constant
1,4.454545,0.0,7.89,23.104,24.761,2.127273,326.281,-0.563636,0.598,0.090909,0,constant
4,1.6,0.0,2.5,4.75,4.95,0.163636,15.605,0.018182,0.0,-0.018182,0,constant
5,0.672727,0.0,2.5,4.75,4.95,0.272727,296.277,-0.036364,0.0,-0.036364,0,constant
2,26.981818,0.0,3.959,37.167,79.909,8.147176,91.522,0.127273,2.365,-0.233096,1,constant
6,5.236364,0.0,2.5,4.75,4.95,0.745455,20.266,-0.218182,0.0,-0.054545,0,constant
3,0.672727,0.0,17.5,24.25,24.85,0.781818,316.035,-0.036364,0.0,0.0,0,constant
0,8.909091,0.0,2.51,4.769,4.97,1.0,17.297,0.309091,0.009,0.036364,0,constant
1,4.872727,0.0,8.91,23.397,24.651,2.272727,326.281,0.418182,0.293,0.145455,0,constant
4,1.690909,0.0,2.5,4.75,4.95,0.163636,15.605,0.090909,0.0,0.0,0,constant
5,0.781818,0.0,2.5,4.75,4.95,0.272727,296.277,0.109091,-0.0,0.0,0,constant
2,27.127273,0.0,3.939,34.773,65.2,7.858127,91.675,0.145455,-2.394,-0.289049,1,constant
6,6.0,0.0,2.5,4.75,4.95,0.818182,20.266,0.763636,-0.0,0.072727,0,constant
3,0.763636,0.0,17.5,24.25,24.85,0.854545,316.035,0.090909,0.0,0.072727,0,constant
0,8.909091,0.0,2.51,4.769,4.97,0.890909,17.297,0.0,0.0,-0.109091,0,constant
1,5.090909,0.0,8.022,22.981,24.586,2.145455,326.281,0.218182,-0.416,-0.127273,0,constant
4,1.727273,0.0,2.5,4.75,4.95,0.163636,15.605,0.036364,0.0,-0.0,0,constant
5,0.690909,0.0,2.5,4.75,4.95,0.272727,296.277,-0.090909,0.0,-0.0,0,constant
2,27.218182,0.0668,3.854,39.287,79.362,7.558416,89.142,0.090909,4.515,-0.299711,1,constant
6,5.945455,0.0,2.5,4.75,4.95,0.818182,20.266,-0.054545,0.0,0.0,0,constant
3,0.745455,0.0,17.5,24.25,24.85,0.872727,316.039,-0.018182,0.0,0.018182,0,constant
0,8.290909,0.0,2.511,4.771,4.972,0.890909,17.297,-0.618182,0.001,0.0,0,constant
1,4.927273,0.0,7.618,22.861,24.571,2.127273,326.281,-0.163636,-0.12,-0.018182,0,constant
4,1.690909,0.0,2.5,4.75,4.95,0.181818,15.605,-0.036364,0.0,0.018182,0,constant
5,0.745455,0.0,2.5,4.75,4.95,0.309091,296.277,0.054545,0.0,0.036364,0,constant
2,27.290909,0.066622,3.881,38.671,83.98,8.382653,90.069,0.072727,-0.616,0.824236,1,constant
6,6.0,0.0,2.5,4.75,4.95,0.872727,20.266,0.054545,0.0,0.054545,0,constant
3,0.781818,0.0,17.5,24.25,24.85,0.854545,316.039,0.036364,0.0,-0.018182,0,constant
0,8.2,0.0,2.506,4.761,4.961,0.963636,17.297,-0.090909,-0.01,0.072727,0,constant
1,4.890909,0.0,7.994,23.151,24.768,2.218182,326.281,-0.036364,0.29,0.090909,0,constant
4,1.818182,0.0,2.5,4.75,4.95,0.2,15.605,0.127273,0.0,0.018182,0,constant
5,0.781818,0.0,2.5,4.75,4.95,0.309091,296.277,0.036364,-0.0,-0.0,0,constant
2,27.290909,0.0,3.909,35.16,79.967,8.542922,94.299,0.0,-3.511,0.160269,1,constant
6,6.436364,0.0,2.522,4.792,4.994,0.909091,20.266,0.436364,0.042,0.036364,0,constant
3,0.781818,0.0,17.708,24.598,39.5,0.963636,316.039,0.0,0.348,0.109091,0,constant
0,8.436364,0.0,2.516,4.781,4.982,0.981818,17.297,0.236364,0.02,0.018182,0,constant
1,4.927273,0.0,7.441,23.075,24.909,2.2,326.281,0.036364,-0.076,-0.018182,0,constant
4,1.927273,0.0,2.5,4.75,4.95,0.2,15.605,0.109091,0.0,0.0,0,constant
5,0.927273,0.0,2.5,4.75,4.95,0.363636,296.277,0.145455,0.0,0.054545,0,constant
2,27.454545,0.066225,3.945,38.523,83.0,9.181604,92.758,0.163636,3.363,0.638682,1,constant
6,7.309091,0.0,2.519,4.785,4.987,1.054545,20.266,0.872727,-0.007,0.145455,0,constant
3,0.890909,0.0,17.656,24.535,37.25,1.090909,316.039,0.109091,-0.063,0.127273,0,constant
0,8.509091,0.0,2.516,4.781,4.982,1.018182,17.297,0.072727,-0.0,0.036364,0,constant
1,5.563636,0.0,7.473,22.976,24.851,2.636364,326.281,0.636364,-0.099,0.436364,0,constant
4,1.963636,0.0,2.5,4.75,4.95,0.218182,15.605,0.036364,0.0,0.018182,0,constant
5,0.890909,0.0,2.5,4.75,4.95,0.363636,296.277,-0.036364,0.0,0.0,0,constant
2,27.545455,0.066007,3.933,38.942,71.071,9.479867,90.683,0.090909,0.42,0.298264,1,constant
6,7.309091,0.0,2.512,4.773,4.974,1.090909,20.266,0.0,-0.012,0.036364,0,constant
3,0.872727,0.0,17.66,24.524,36.75,1.127273,316.043,-0.018182,-0.011,0.036364,0,constant
0,8.309091,0.0,2.5,4.75,4.95,1.036364,17.297,-0.2,-0.031,0.018182,0,constant
1,5.781818,0.0,8.077,23.254,30.063,2.836364,326.281,0.218182,0.277,0.2,0,constant
4,1.472727,0.0,2.5,4.75,4.95,0.181818,15.605,-0.490909,0.0,-0.036364,0,constant
5,0.6,0.0,2.5,4.75,4.95,0.309091,296.277,-0.290909,0.0,-0.054545,0,constant
2,17.909091,0.101523,3.765,35.995,76.912,7.22682,83.427,-9.636364,-2.947,-2.253047,0,constant
6,4.8,0.0,2.53,4.807,5.817,0.709091,20.391,-2.509091,0.035,-0.381818,0,constant
3,0.581818,0.0,17.742,24.725,42.25,0.709091,316.031,-0.290909,0.201,-0.418182,0,constant
0,5.345455,0.0,2.5,4.75,4.95,0.672727,17.422,-2.963636,0.0,-0.363636,0,constant
1,3.345455,0.0,8.718,23.823,36.0,1.618182,326.281,-2.436364,0.569,-1.218182,0,constant
4,0.909091,0.0,2.5,4.75,4.95,0.127273,15.605,-0.563636,0.0,-0.054545,0,constant
5,0.090909,0.0,2.5,4.75,4.95,0.218182,296.277,-0.509091,-0.0,-0.090909,0,constant
2,3.345455,0.543478,3.538,23.714,54.0,2.534373,83.454,-14.563636,-12.281,-4.692447,0,constant
6,1.418182,0.0,2.588,4.917,8.525,0.236364,20.391,-3.381818,0.109,-0.472727,0,constant
3,0.072727,0.0,17.5,24.25,24.85,0.218182,316.031,-0.509091,-0.475,-0.490909,0,constant
0,1.436364,0.0,2.5,4.75,4.95,0.218182,17.422,-3.909091,0.0,-0.454545,0,constant
1,0.472727,0.0,10.0,23.5,24.625,0.254545,326.281,-2.872727,-0.323,-1.363636,0,constant
2,0.672727,0.0,2.5,4.75,4.95,0.532629,75.191,0.0,0.0,0.0,0,ramp
1,0.0,0.0,0.0,0.0,0.0,0.2,326.91,0.0,0.0,0.0,0,ramp
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.0,0,ramp
0,0.854545,0.0,2.5,4.75,4.95,0.109091,17.059,0.0,0.0,0.0,0,ramp
3,0.0,0.0,0.0,0.0,0.0,0.218182,312.512,0.0,0.0,0.0,0,ramp
6,0.872727,0.0,2.553,4.851,7.6,0.218182,20.438,0.0,0.0,0.0,0,ramp
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.297,0.0,0.0,0.0,0,ramp
2,0.672727,0.0,2.5,4.75,4.95,0.537935,75.943,0.0,0.0,0.005305,1,ramp
1,0.0,0.0,0.0,0.0,0.0,0.2,326.91,0.0,0.0,0.0,0,ramp
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,-0.0,0,ramp
0,0.854545,0.0,2.5,4.75,4.95,0.145455,17.059,0.0,0.0,0.036364,0,ramp
3,0.0,0.0,0.0,0.0,0.0,0.218182,312.512,0.0,0.0,0.0,1,ramp
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.438,0.0,-0.101,-0.018182,0,ramp
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.297,0.0,0.0,0.0,0,ramp
2,0.672727,0.0,2.5,4.75,4.95,0.543342,76.744,0.0,0.0,0.005407,1,ramp
1,0.0,0.0,0.0,0.0,0.0,0.181818,326.91,0.0,0.0,-0.018182,0,ramp
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.0,0,ramp
0,0.854545,0.0,2.5,4.75,4.95,0.109091,17.059,0.0,0.0,-0.036364,0,ramp
3,0.0,0.0,0.0,0.0,0.0,0.2,312.512,0.0,0.0,-0.018182,1,ramp
6,0.872727,0.0,2.5,4.75,4.95,0.2,20.438,0.0,0.0,-0.0,0,ramp
5,0.0,0.0,0.0,0.0,0.0,0.163636,296.297,0.0,0.0,-0.018182,0,ramp
2,3.363636,0.0,3.791,95.833,219.167,0.934136,79.17,2.690909,91.083,0.390795,1,ramp
1,0.654545,0.0,7.368,21.625,24.325,0.454545,326.91,0.654545,0.0,0.272727,0,ramp
4,0.945455,0.0,2.5,4.75,4.95,0.145455,15.586,0.054545,0.0,0.018182,0,ramp
0,1.4,0.0,2.5,4.75,4.95,0.2,17.059,0.545455,0.0,0.090909,0,ramp
3,0.054545,0.0,31.25,48.125,49.5,0.4,312.531,0.054545,0.0,0.2,1,ramp
6,1.509091,0.0,2.627,4.968,8.862,0.309091,20.438,0.636364,0.218,0.109091,0,ramp
5,0.054545,0.0,2.5,4.75,4.95,0.181818,296.297,0.054545,0.0,0.018182,0,ramp
2,10.854545,0.0,3.798,39.081,150.5,2.737275,82.462,7.490909,-56.752,1.803138,1,ramp
1,2.072727,0.0,8.095,23.237,24.948,1.072727,326.91,1.418182,1.612,0.618182,0,ramp
4,1.163636,0.0,2.5,4.75,4.95,0.145455,15.586,0.218182,-0.0,0.0,0,ramp
0,3.054545,0.0,2.5,4.75,4.95,0.418182,17.059,1.654545,0.0,0.218182,0,ramp
3,0.2,0.0,19.167,43.125,48.5,0.654545,312.531,0.145455,-5.0,0.254545,0,ramp
6,3.072727,0.0,2.576,4.888,8.23,0.527273,20.438,1.563636,-0.08,0.218182,0,ramp
5,0.2,0.0,2.5,4.75,4.95,0.272727,296.301,0.145455,0.0,0.090909,0,ramp
2,18.527273,0.0,3.797,33.496,60.056,4.974956,82.317,7.672727,-5.585,2.237682,1,ramp
1,3.272727,0.0,9.556,23.43,24.686,1.8,326.914,1.2,0.193,0.727273,0,ramp
4,1.381818,0.0,2.5,4.75,4.95,0.163636,15.586,0.218182,0.0,0.018182,0,ramp
0,5.418182,0.0,2.5,4.75,4.95,0.654545,17.059,2.363636,0.0,0.236364,0,ramp
3,0.381818,0.0,17.5,24.25,24.85,0.818182,312.531,0.181818,-18.875,0.163636,0,ramp
6,4.181818,0.0,2.511,4.769,4.97,0.654545,20.438,1.109091,-0.119,0.127273,0,ramp
5,0.381818,0.0,2.5,4.75,4.95,0.290909,296.301,0.181818,0.0,0.018182,0,ramp
2,26.054545,0.0,3.894,38.248,71.227,7.25918,82.943,7.527273,4.752,2.284224,1,ramp
1,5.109091,0.0,10.762,33.25,144.625,2.981818,326.664,1.836364,9.82,1.181818,0,ramp
4,1.618182,0.0,2.5,4.75,4.95,0.181818,15.586,0.236364,0.0,0.018182,0,ramp
0,7.636364,0.0,2.5,4.75,4.95,0.909091,16.863,2.218182,0.0,0.254545,0,ramp
3,0.672727,0.0,17.5,24.25,24.85,0.945455,312.562,0.290909,0.0,0.127273,0,ramp
6,5.6,0.0,2.5,4.75,4.95,0.836364,20.438,1.418182,-0.019,0.181818,0,ramp
5,0.672727,0.0,2.5,4.75,4.95,0.4,296.301,0.290909,0.0,0.109091,0,ramp
2,33.745455,0.053879,3.932,38.063,74.769,9.199251,84.896,7.690909,-0.184,1.940071,1,ramp
1,6.6,0.0,9.719,29.191,113.875,3.327273,326.668,1.490909,-4.059,0.345455,0,ramp
4,1.981818,0.0,2.5,4.75,4.95,0.181818,15.586,0.363636,0.0,0.0,0,ramp
0,9.909091,0.0,2.5,4.75,4.95,1.072727,16.863,2.272727,0.0,0.163636,0,ramp
3,0.909091,0.0,17.5,24.25,24.85,1.381818,312.566,0.236364,0.0,0.436364,0,ramp
6,7.490909,0.0,2.5,4.75,4.95,1.072727,20.438,1.890909,0.0,0.236364,0,ramp
5,0.872727,0.0,2.5,4.75,4.95,0.472727,296.301,0.2,0.0,0.072727,0,ramp
2,41.309091,0.044014,3.953,36.667,80.857,11.290707,83.961,7.563636,-1.397,2.091456,1,ramp
1,7.981818,0.0,7.564,23.048,24.684,3.818182,326.668,1.381818,-6.143,0.490909,0,ramp
4,2.327273,0.0,2.5,4.75,4.95,0.2,15.586,0.345455,-0.0,0.018182,0,ramp
0,12.090909,0.0,2.507,4.764,4.965,1.345455,17.238,2.181818,0.014,0.272727,0,ramp
3,1.145455,0.0,17.621,24.48,32.75,1.981818,312.574,0.236364,0.23,0.6,1,ramp
6,9.727273,0.0,2.505,4.758,4.959,1.363636,20.438,2.236364,0.008,0.290909,0,ramp
5,1.145455,0.0,2.5,4.75,4.95,0.490909,296.301,0.272727,0.0,0.018182,0,ramp
2,49.163636,0.036982,4.236,47.464,98.311,13.486575,84.522,7.854545,10.797,2.195867,1,ramp
1,10.345455,0.0,7.154,23.07,24.867,4.727273,326.672,2.363636,0.022,0.909091,0,ramp
4,2.836364,0.0,2.5,4.75,4.95,0.236364,15.586,0.509091,0.0,0.036364,0,ramp
0,14.963636,0.0,2.515,4.778,4.979,1.690909,17.488,2.872727,0.014,0.345455,0,ramp
3,1.672727,0.0,17.582,24.407,26.0,2.381818,312.578,0.527273,-0.073,0.4,1,ramp
6,12.690909,0.0,2.511,4.776,4.978,1.727273,20.438,2.963636,0.018,0.363636,0,ramp
5,1.709091,0.0,2.5,4.75,4.95,0.709091,296.316,0.563636,0.0,0.218182,0,ramp
2,56.418182,0.0,4.248,47.74,99.985,15.693562,84.37,7.254545,0.276,2.206987,1,ramp
1,11.927273,0.0,7.366,23.445,35.75,5.363636,326.68,1.581818,0.376,0.636364,0,ramp
4,3.0,0.0,2.5,4.75,4.95,0.236364,15.586,0.163636,-0.0,0.0,0,ramp
0,17.381818,0.0,2.51,4.77,4.971,1.927273,17.488,2.418182,-0.009,0.236364,0,ramp
3,1.872727,0.0,18.218,49.062,175.0,7.545455,319.32,0.2,24.656,5.163636,1,ramp
6,14.527273,0.0,2.516,4.8,5.187,1.836364,20.438,1.836364,0.023,0.109091,0,ramp
5,1.836364,0.0,2.5,4.75,4.95,0.690909,296.316,0.127273,0.0,-0.018182,0,ramp
2,63.527273,0.02862,4.206,48.055,134.543,16.459395,85.056,7.109091,0.314,0.765833,1,ramp
1,12.527273,0.0,7.816,23.36,25.55,5.618182,326.684,0.6,-0.086,0.254545,0,ramp
4,3.036364,0.0,2.5,4.75,4.95,0.254545,15.586,0.036364,0.0,0.018182,0,ramp
0,19.0,0.0,2.514,4.777,4.978,2.072727,17.488,1.618182,0.007,0.145455,0,ramp
3,1.690909,0.0,18.304,58.75,180.25,9.490909,317.875,-0.181818,9.687,1.945455,0,ramp
6,14.218182,0.0,2.532,4.812,6.09,1.890909,20.438,-0.309091,0.012,0.054545,0,ramp
5,1.672727,0.0,2.5,4.75,4.95,0.763636,295.777,-0.163636,0.0,0.072727,0,ramp
2,70.436364,0.154879,4.392,66.142,193.0,17.430693,86.472,6.909091,18.087,0.971298,1,ramp
1,13.8,0.0,7.795,23.629,38.525,6.290909,327.059,1.272727,0.27,0.672727,0,ramp
4,3.254545,0.0,2.5,4.75,4.95,0.254545,15.586,0.218182,-0.0,0.0,0,ramp
0,21.254545,0.0,2.517,4.782,4.983,2.290909,17.488,2.254545,0.005,0.218182,0,ramp
3,1.745455,0.0,17.742,24.71,87.375,4.618182,318.082,0.054545,-34.04,-4.872727,0,ramp
6,15.072727,0.0,2.527,4.8,5.25,2.036364,20.438,0.854545,-0.011,0.145455,0,ramp
5,1.709091,0.0,2.5,4.75,4.95,0.781818,295.777,0.036364,0.0,0.018182,0,ramp
2,76.618182,0.189843,4.382,68.99,190.481,18.328589,83.935,6.181818,2.848,0.897896,1,ramp
1,13.945455,0.0,8.036,24.326,46.821,6.309091,327.062,0.145455,0.697,0.018182,0,ramp
4,3.218182,0.0,2.5,4.75,4.95,0.236364,15.586,-0.036364,0.0,-0.018182,0,ramp
0,23.309091,0.0,2.525,4.798,5.025,2.381818,17.488,2.054545,0.017,0.090909,0,ramp
3,1.981818,0.0,17.64,24.516,35.875,2.890909,318.109,0.236364,-0.193,-1.727273,0,ramp
6,15.727273,0.0,2.526,4.8,5.194,1.981818,20.438,0.654545,-0.001,-0.054545,0,ramp
5,1.981818,0.0,2.5,4.75,4.95,0.618182,295.777,0.272727,0.0,-0.163636,0,ramp
2,79.636364,0.114155,4.446,77.406,213.258,18.622089,91.484,3.018182,8.416,0.2935,1,ramp
1,14.472727,0.0,7.857,23.986,42.158,6.218182,327.07,0.527273,-0.341,-0.090909,0,ramp
4,3.454545,0.0,2.5,4.75,4.95,0.254545,15.586,0.236364,0.0,0.018182,0,ramp
0,24.127273,0.0,2.527,4.801,5.312,2.436364,17.488,0.818182,0.003,0.054545,0,ramp
3,2.145455,0.0,17.696,24.622,40.167,2.927273,318.109,0.163636,0.105,0.036364,0,ramp
6,16.781818,0.0,2.519,4.786,4.982,2.127273,20.438,1.054545,-0.013,0.145455,0,ramp
5,2.2,0.0,2.5,4.75,4.95,0.745455,295.617,0.218182,0.0,0.127273,0,ramp
2,79.890909,0.113792,4.874,91.817,233.761,19.032976,86.983,0.254545,14.411,0.410887,1,ramp
1,15.145455,0.0,7.717,23.143,24.831,6.345455,327.074,0.672727,-0.843,0.127273,0,ramp
4,3.745455,0.0,2.5,4.75,4.95,0.272727,15.586,0.290909,0.0,0.018182,0,ramp
0,24.436364,0.0,2.529,4.805,5.71,2.6,17.488,0.309091,0.004,0.163636,0,ramp
3,2.272727,0.0,17.684,24.6,40.583,3.509091,315.309,0.127273,-0.021,0.581818,0,ramp
6,18.327273,0.0,2.51,4.77,4.971,2.181818,20.438,1.545455,-0.016,0.054545,0,ramp
5,2.363636,0.0,2.5,4.75,4.95,0.890909,295.617,0.163636,0.0,0.145455,0,ramp
2,80.381818,0.113097,5.318,99.866,236.624,19.454687,88.264,0.490909,8.049,0.421711,1,ramp
1,16.054545,0.0,7.624,23.217,24.868,6.690909,327.078,0.909091,0.075,0.345455,0,ramp
4,4.0,0.0,2.5,4.75,4.95,0.272727,15.586,0.254545,0.0,0.0,0,ramp
0,25.090909,0.0,2.526,4.799,5.075,2.581818,17.488,0.654545,-0.007,-0.018182,0,ramp
3,2.490909,0.0,17.555,24.355,24.959,4.472727,315.395,0.218182,-0.246,0.963636,0,ramp
6,19.418182,0.0,2.507,4.76,4.959,2.418182,20.438,1.090909,-0.01,0.236364,0,ramp
5,2.472727,0.0,2.5,4.75,4.95,1.836364,295.723,0.109091,0.0,0.945455,0,ramp
2,79.072727,0.206944,4.837,94.309,227.978,19.379796,85.434,-1.309091,-5.558,-0.074891,1,ramp
1,15.563636,0.0,9.052,23.722,29.5,6.745455,327.086,-0.490909,0.505,0.054545,0,ramp
4,3.781818,0.0,2.5,4.75,4.95,0.272727,15.586,-0.218182,0.0,-0.0,0,ramp
0,24.636364,0.0,2.526,4.8,5.189,2.545455,17.488,-0.454545,0.001,-0.036364,0,ramp
3,2.472727,0.0,17.612,24.463,67.25,5.218182,316.082,-0.018182,0.108,0.745455,0,ramp
6,18.872727,0.0,2.507,4.764,4.965,2.345455,20.438,-0.545455,0.005,-0.072727,0,ramp
5,2.509091,0.0,2.5,4.75,4.95,1.818182,295.664,0.036364,0.0,-0.018182,0,ramp
2,71.727273,0.202788,4.163,49.194,96.971,18.239565,83.572,-7.345455,-45.114,-1.140231,1,ramp
1,13.345455,0.0,11.432,23.881,24.987,5.927273,327.086,-2.218182,0.159,-0.818182,0,ramp
4,3.236364,0.0,2.5,4.75,4.95,0.236364,15.586,-0.545455,0.0,-0.036364,0,ramp
0,21.781818,0.0,2.513,4.775,4.976,2.163636,17.488,-2.854545,-0.025,-0.381818,0,ramp
3,1.981818,0.0,17.786,24.793,73.0,3.563636,316.039,-0.490909,0.33,-1.654545,0,ramp
6,15.381818,0.0,2.512,4.773,4.974,2.036364,20.438,-3.490909,0.008,-0.309091,0,ramp
5,2.0,0.0,2.5,4.75,4.95,0.836364,295.664,-0.509091,0.0,-0.981818,0,ramp
2,59.563636,0.152625,4.06,45.719,89.922,15.533893,83.744,-12.163636,-3.475,-2.705673,1,ramp
1,10.654545,0.0,11.629,24.267,39.536,4.854545,327.09,-2.690909,0.386,-1.072727,0,ramp
4,2.836364,0.0,2.5,4.75,4.95,0.236364,15.586,-0.4,0.0,0.0,0,ramp
0,17.927273,0.0,2.505,4.76,4.96,1.818182,17.488,-3.854545,-0.015,-0.345455,0,ramp
3,1.6,0.0,17.765,24.753,29.0,2.109091,316.047,-0.381818,-0.04,-1.454545,0,ramp
6,12.109091,0.0,2.519,4.786,4.988,1.654545,20.438,-3.272727,0.013,-0.381818,0,ramp
5,1.6,0.0,2.5,4.75,4.95,0.490909,295.664,-0.4,0.0,-0.345455,0,ramp
2,46.963636,0.077429,3.981,41.731,85.066,12.693545,85.461,-12.6,-3.988,-2.840347,1,ramp
1,8.254545,0.0,10.679,24.545,42.906,3.727273,327.09,-2.4,0.278,-1.127273,0,ramp
4,2.345455,0.0,2.5,4.75,4.95,0.2,15.586,-0.490909,0.0,-0.036364,0,ramp
0,14.654545,0.0,2.503,4.756,4.956,1.436364,17.488,-3.272727,-0.004,-0.381818,0,ramp
3,1.254545,0.0,17.61,24.46,24.85,1.509091,316.047,-0.345455,-0.293,-0.6,0,ramp
6,9.6,0.0,2.514,4.77,4.969,1.290909,20.438,-2.509091,-0.016,-0.363636,0,ramp
5,1.254545,0.0,2.5,4.75,4.95,0.363636,295.664,-0.345455,0.0,-0.127273,0,ramp
2,34.909091,0.052083,3.983,37.903,77.097,10.002613,83.717,-12.054545,-3.828,-2.690933,1,ramp
1,6.672727,0.0,10.386,24.541,42.942,2.981818,327.094,-1.581818,-0.004,-0.745455,0,ramp
4,2.109091,0.0,2.5,4.75,4.95,0.181818,15.586,-0.236364,-0.0,-0.018182,0,ramp
0,11.436364,0.0,2.508,4.766,4.967,1.109091,17.488,-3.218182,0.01,-0.327273,0,ramp
3,1.072727,0.0,17.5,24.25,24.85,2.218182,316.578,-0.181818,-0.21,0.709091,0,ramp
6,8.181818,0.0,2.5,4.75,4.95,1.127273,20.438,-1.418182,-0.02,-0.163636,0,ramp
5,1.072727,0.0,2.5,4.75,4.95,0.381818,295.664,-0.181818,0.0,0.018182,0,ramp
2,22.690909,0.0,3.975,36.848,55.846,7.396251,84.789,-12.218182,-1.055,-2.606362,0,ramp
1,4.581818,0.0,10.254,24.669,43.7,2.072727,327.094,-2.090909,0.128,-0.909091,0,ramp
4,1.763636,0.0,2.5,4.75,4.95,0.163636,15.586,-0.345455,-0.0,-0.018182,0,ramp
0,7.8,0.0,2.506,4.762,4.962,0.763636,17.488,-3.636364,-0.004,-0.345455,0,ramp
3,0.818182,0.0,17.5,24.25,24.85,0.981818,316.578,-0.254545,0.0,-1.236364,0,ramp
6,6.327273,0.0,2.507,4.765,4.965,0.872727,20.438,-1.854545,0.015,-0.254545,0,ramp
5,0.836364,0.0,2.5,4.75,4.95,0.327273,295.664,-0.236364,0.0,-0.054545,0,ramp
2,9.581818,0.0,3.83,35.679,47.136,4.04508,84.949,-13.109091,-1.168,-3.351171,0,ramp
1,1.854545,0.0,11.698,24.689,43.625,0.981818,327.094,-2.727273,0.019,-1.090909,0,ramp
4,1.218182,0.0,2.5,4.75,4.95,0.127273,15.586,-0.545455,0.0,-0.036364,0,ramp
0,3.945455,0.0,2.5,4.75,4.95,0.4,17.488,-3.854545,-0.012,-0.363636,0,ramp
3,0.363636,0.0,17.5,24.25,24.85,0.545455,316.496,-0.454545,0.0,-0.436364,0,ramp
6,3.272727,0.0,2.528,4.803,4.983,0.472727,20.438,-3.054545,0.039,-0.4,0,ramp
5,0.381818,0.0,2.5,4.75,4.95,0.254545,295.664,-0.454545,-0.0,-0.072727,0,ramp
2,1.545455,0.0,2.911,28.75,45.75,1.292495,75.5,-8.036364,-6.929,-2.752585,0,ramp
1,0.072727,0.0,17.5,24.25,24.85,0.327273,326.898,-1.781818,-0.439,-0.654545,0,ramp
4,0.890909,0.0,2.5,4.75,4.95,0.127273,15.586,-0.327273,0.0,-0.0,0,ramp
0,1.290909,0.0,2.5,4.75,4.95,0.145455,17.488,-2.654545,0.0,-0.254545,0,ramp
3,0.018182,0.0,17.5,24.25,0.0,0.218182,316.496,-0.345455,0.0,-0.327273,0,ramp
6,1.090909,0.0,2.542,4.851,7.6,0.2,20.438,-2.181818,0.048,-0.272727,0,ramp
5,0.036364,0.0,0.0,0.0,0.0,0.181818,295.664,-0.345455,0.0,-0.072727,0,ramp
2,0.654545,0.0,2.5,4.75,4.95,0.731871,77.572,0.0,0.0,0.0,0,ramp
4,0.854545,0.0,2.5,4.75,4.95,0.127273,15.586,0.0,0.0,0.0,0,ramp
5,0.0,0.0,0.0,0.0,0.0,0.181818,296.137,0.0,0.0,0.0,0,ramp
3,0.0,0.0,0.0,0.0,0.0,0.218182,316.137,0.0,0.0,0.0,0,ramp
0,0.872727,0.0,2.5,4.75,4.95,0.109091,16.891,0.0,0.0,0.0,0,ramp
6,0.854545,0.0,2.5,4.75,4.95,0.2,19.336,0.0,0.0,0.0,0,ramp
1,0.0,0.0,0.0,0.0,0.0,0.2,327.176,0.0,0.0,0.0,0,ramp
2,0.654545,0.0,2.5,4.75,4.95,0.734418,78.583,0.0,0.0,0.002547,1,ramp
4,0.854545,0.0,2.5,4.75,4.95,0.109091,15.586,0.0,0.0,-0.018182,0,ramp
